id,name,brand_name,price,discount_rate,rating_average,review_count,quantity_sold,sales_status
274132848,Obagi Clinical Kinetin Rẹjuvenating Serum 30ml,OBAGI,2350000,0,0.0,0,3,Slow
273549879,Kem Dưỡng Làm Dịu Mát - Phục Hồi Da La Roche-Posay Cicaplast Baume B5 (40ml) - M3232900,La Roche-Posay,450000,0,5.0,1,13,Slow
273429865,Sữa Rửa Mặt Dịu Nhẹ Cho Da Dầu CeraVe Foaming Cleanser 236ml,CeraVe,65000,0,0.0,0,2,Slow
263117638, Bộ Sản Phẩm La Roche-Posay Giảm Mụn - Mờ Thâm Hiệu Quả Trong 12H,La Roche-Posay,125000,0,0.0,0,3,Slow
263108634,Tinh Chất Garnier Light Complete Speed Vitamin C Booster Serum Sáng Da & Mờ Thâm 30ml,Garnier,315000,0,5.0,4,24,Slow
262875091,Sữa Dưỡng Ẩm Ban Đêm Cerave Facial Moist Lotion Pm 52ml,CeraVe,515000,0,0.0,0,3,Slow
262875080,Sữa Rửa Mặt Giúp Làm Sạch Sâu Dành Cho Da Dầu Cerave Foaming Cleanser 88ml,CeraVe,165000,0,3.5,2,8,Slow
262663819,Tinh Chất Dưỡng Sáng Da - Giảm Thâm Nám oh!oh! Skin Health Serum (Niacinamide & Acetyl Glucosamine) (30ml),Karmel,380000,0,0.0,0,1,Slow
248994446,Kem Mụn - Trắng Da - Mờ Vết Thâm OLY HT Chính Hãng 10g - 12g & 25g,OLY HT,69000,0,0.0,0,2,Slow
244167380,Bộ 3 rau má và diếp cá Herbario chăm sóc da mụn: Nước tẩy trang 300ml + Sữa rửa măt 200ml + Xịt khoáng 100ml,Herbario,555000,0,0.0,0,0,Slow
225940943,Tinh chất bí đao cocoon 70ml serum Winter melon,The Cocoon Original Vietnam,300000,0,0.0,0,5,Slow
195237871,Bộ Kem Dưỡng LOreal Paris Ngày Và Đêm Sáng Mịn Mờ Thâm Nám Glycolic-Bright Glowing Cream,L'ORÉAL,745000,0,4.0,1,8,Slow
180863225,Nước bí đao cân bằng da Cocoon - nước toner hỗ trợ giảm dầu & mụn 140ml - The Cocoon Original Vietnam,The Cocoon Original Vietnam,277500,0,0.0,0,0,Slow
180344908,KEM CHỐNG NẮNG NÂNG TONE VÀ DƯỠNG ẨM DA HATOMUGI SPF50+ PA++++ 70g (XANH BẠC HÀ),Hatomugi,174000,0,4.2,5,14,Slow
162844507,Men Ủ Trắng Da Mặt  - Kem Dưỡng Trắng Da Mặt Nhanh Chóng - Se Khít Lỗ Chân Lông - Chiết Xuất Từ Thiên Nhiên Dr Cell,Dr Cell,260000,20,5.0,2,7,Slow
117377654,Sữa Rửa Mặt Tế Bào Gốc Trà Xanh - Tạo Bọt - Làm Sạch Sâu Kiềm Dầu - Dưỡng Ẩm Sáng Da Dầu Mụn Nhạy Cảm Cellkey-Scien Cleansing Foam Phyto Stem Cells 150ml,CELLKEY-SCIEN,349600,8,4.8,81,252,Slow
108907952,Sữa Rửa Mặt Deve Hạt Scrub Dành Cho Nam Giới (130g),KUMANO DEVE,101000,50,0.0,0,15,Slow
105226595,Kem Chống Nắng Caryophy Smart Sunscreen SPF50+ PA +++ Tone Up 50ml,Caryophy,295000,0,4.8,6,23,Slow
97821574,Combo 10 Mặt Nạ Nâng Cơ Mặt BNBG Vita Genic LIFTING Jelly Mask 30mlx10,BNBG,177500,39,5.0,4,33,Slow
81897334,Kem dưỡng giúp sáng da - mờ thâm nám ban đêm Vichy LIFTACTIV COLLAGEN SPECIALIST NIGHT,VICHY,1150000,0,5.0,1,7,Slow
73520430,Gel Rửa Mặt Sạch Sâu Giảm Nhờn Vichy Normaderm Phytosolution 400ml,VICHY,649000,0,4.7,28,115,Slow
73517801,Kem Dưỡng Trắng Da Ban Ngày Oribe Giúp Dưỡng Ẩm Chống Nắng Cho Da 30g,Oribe,240000,25,4.8,171,439,Slow
70662873,Gel rửa mặt tạo bọt làm sạch & giảm nhờn cho da dầu nhạy cảm La Roche-Posay Effaclar Purifying Foaming Gel (200ml),La Roche-Posay,325000,0,0.0,0,4,Slow
59403401,Bộ sản phẩm dành cho da dầu La Roche-Posay,La Roche-Posay,575000,0,0.0,0,3,Slow
57217247,Tinh chất dưỡng trắng da d program dạng Jelly 60g _15884,d program,945000,0,0.0,0,0,Slow
43824002,Miếng Dán Ép Sẹo giúp ngăn ngừa hình thành sẹo trên vết thương mới đồng thời làm Xẹp Sẹo Lồi / Phì Đại Rejuvaskin Scar FX 10x20cm,Rejuvaskin,1700000,0,4.0,7,47,Slow
37975485,Tinh Chất cho da nhạy cảm Skin1004 Madagascar Centella Asiatica Ampoule 100ml,Skin1004,379000,0,0.0,0,23,Slow
36680754,Tẩy trang dầu pha nước Garnier Biphase Micellaire,Garnier,175000,0,0.0,0,6,Slow
25560441,Kem tẩy trang trà xanh sạch sâu Welcos Green Tea Fresh Cleansing Hàn Quốc 300g tặng kèm móc khóa,Welcos,259000,0,4.0,5,14,Slow
24862534,Tinh Chất Tế Bào Gốc Tái Tạo Phục Hồi Trẻ Hoá Da Cấp Ẩm Dưỡng Trắng Chống Lão Hoá Cellkey-Scien White Serum 30ml,CELLKEY-SCIEN,790500,15,4.7,45,192,Slow
8952642,Bộ chống nắng không nhờn rít La Roche-Posay Anthelios Shaka Fluid 50ml & Gel rửa mặt cho da dầu mụn 50ml,La Roche-Posay,395000,0,4.7,6,29,Slow
279076080,POWERBRIGHT DARK SPOT PEEL cải thiện sắc tố - giúp sáng - mịn - đều màu da của Dermalogica,dermalogica,572000,0,0.0,0,0,Slow
278991735,Serum LOreal Dưỡng Sáng Và Mờ Thâm Nám,L'Oréal Paris,499000,0,0.0,0,0,Slow
278769112,Kem dưỡng làm dịu da và thu nhỏ lỗ chân lông belif Frozen Cream 50ml,Belif,517500,25,0.0,0,0,Slow
278123015,Gel Rửa Mặt 150ml E5,E5,79000,0,0.0,0,0,Slow
277989699,Kem dưỡng trắng da Olay Luminous Moisturiser Niacinamide + Vitamin C (50g) - Hàng chính hãng,Olay,429000,22,0.0,0,2,Slow
277659136,Tinh Chất Ngăn Ngừa Lão Hóa Sớm Su:m37 Micro Active Repair Serum 50ml,SU:M37,1650000,0,0.0,0,0,Slow
276506680,Mặt nạ giảm mụn Anti Acne Mask Yuejin - kháng viêm - giảm sưng - giảm mụn hiệu quả (Lẻ 1 miếng),Yuejin,27000,0,0.0,0,0,Slow
276182743,Serum mờ thâm nám - đều màu da Anodin Goldnexamic 10X Hàn Quốc 30ml,Dabo,625000,0,0.0,0,5,Slow
275410038,Tẩy da chết mặt Compliment giảm mụn sạch da,COMPLIMENT,105000,0,5.0,1,2,Slow
275322244,Kem dưỡng ẩm sáng và mềm da VNVN Rejuvenating Cream Thái Lan 50ml,Dabo,145000,0,5.0,1,1,Slow
274924958,Kem dưỡng Compliment cấp ẩm - sáng da - chống lão hóa cho mọi loại da 50ml,COMPLIMENT,115000,0,0.0,0,2,Slow
274192428,Kem dưỡng da Lancome Renergie Multi-Lift Ultra 15ml - Tách Set,lancome,425000,0,4.0,1,9,Slow
274173846,Serum B5 Multi Hydra Max Prettyskin giúp phục hồi dưỡng trắng  dành cho da dầu mụn - da khô 50ml,Dabo,455000,0,0.0,0,5,Slow
263108754,Dưỡng Chất Loreal Revitalift Hyaluronic Acid Serum Căng Mịn và Sáng Da 30ml,L'ORÉAL,425000,0,5.0,1,28,Slow
262878494,Kem Dưỡng Ẩm La Roche-Posay Cấp Nước Làm Dịu Bảo Vệ Da Toleriane Sensitive Prebiotic Care 40ml,La Roche-Posay,625000,0,0.0,0,0,Slow
261961493,Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 310ml (Bản mới),The Cocoon Original Vietnam,245000,0,5.0,1,3,Slow
241821884,Nước tẩy trang bí đao cocoon 500ml + Cà phê đắk lắk làm sạch da chết môi cocoon 5g,The Cocoon Original Vietnam,375000,0,0.0,0,0,Slow
207991195,Cushion Dành Riêng Cho Da Treatment Bio Cover Balm Kyung Lab,Kyunglab,650000,0,0.0,0,0,Slow
198335872,Sữa rửa mặt làm sạch dịu nhẹ không xà phòng Cetaphil Gentle Skin Cleanser 500ml,Cetaphil,611624,0,4.7,39,154,Slow
189190807,Tinh chất chống oxy hoá - dưỡng da sáng khoẻ Vichy Liftactiv Vitamin C pure 15% 20ml,VICHY,980000,0,0.0,0,8,Slow
187781167,Kem Ngừa Nám - Tàn Nhang - Đồi Mồi VK II ( 10g/20g ),Love Skin White,180000,0,4.5,2,6,Slow
180000884,Combo Sản phẩm ngừa mụn - giảm thâm nám Obagi Retinol 0.5 (28g) + Paulas Choice Skin Perfecting 2% BHA Liquid (30ml),OBAGI,1780000,0,0.0,0,1,Slow
171021096,Bộ đôi kem dưỡng da DARLENA cao cấp tỏi đen 25g/hộp,DARLENA,549000,0,0.0,0,0,Slow
155884825,Nước Thần Phủ Bóng Dưỡng Da Trắng Mịn Angels Liquid Glutathione plus Niacinamide 700V Essence 150ml,Angel's Liquid,408000,34,5.0,1,7,Slow
146556390,Kem hỗ trợ giảm thâm nám làm trắng da GSC ALPHA ARBUTIN WHITENING CLINIC CREAM,GSC,550000,0,0.0,0,2,Slow
137441710,Kem Dưỡng Da Ốc Sê Goodndoc Snail Ultra Moisture Cream 50ml,GoodnDoc,490000,0,5.0,2,5,Slow
127635164,Tinh chất Collagen nâng cơ ban đêm DABO Collagen Lifting Ampoule For Night 30ml,Dabo,455000,0,0.0,0,2,Slow
101753336,Tinh Chất Truyền Trắng Angels Liquid Glutathione + Niacinamide 700 V-Ampoule 30ml,Angel's Liquid,385500,37,4.7,3,30,Slow
94936838,Tinh chất dưỡng Lancome Advanced Genifique 7ml,lancome,485000,0,0.0,0,1,Slow
78020987,Nước Tẩy Trang NIVEA Ngừa Mụn Acne Care Micellar Water (400ML) - 80116,Nivea,131500,30,0.0,0,62,Slow
76310980,Mặt Nạ Dưỡng Và Phục Hồi Da SMAS Peptide Silk Mask,SMAS,110000,0,0.0,0,44,Slow
75816683,BIOGENIC RETINOL 0.5% FOR BEGINNER TRAVEL SIZE – KEM DƯỠNG DA - NGỪA LÃO HÓA - GIẢM MỤN,Twins Skin,500000,0,5.0,11,50,Slow
73607516,Sữa Rửa Mặt Dịu Nhẹ Cetaphil Gentle Skin Cleanser 500ml,Cetaphil,499000,0,4.6,49,159,Slow
72941415,Sữa rửa mặt thải độc  - ngăn ngừa mụn  - sạch nhờn Dabo Hydration dành cho nam ( 120ml ),Dabo,135000,0,5.0,1,4,Slow
66713342,Chống nắng dạng thỏi dưỡng trắng cải thiện nếp nhăn Su:m37 Sun-away Velvet Sun Stick SPF50+/PA++++ 18g,SU:M37,622500,25,4.8,6,18,Slow
54414095,Sữa Rửa Mặt NIVEA MEN Bùn Khoáng Sáng Da | Mờ Thâm Mụn (150 G) - 81775,Nivea Men,75000,13,3.8,4,17188,Hot
22493668, La Roche-Posay Tinh Chất Phục Hồi Giúp Da Săn Chắc Hyalu B5 Serum 30ml,La Roche-Posay,1150000,0,3.5,4,24,Slow
13377025,Sữa Rửa Mặt Trắng Da Sakura Brightening Cleanser (100ml),SAKURA,680000,0,4.5,2,9,Slow
13317644,Kem Chống Nắng Bảo Vệ Và Giúp Giảm Các Dấu Hiệu lão hóa Ideal Soleil Anti-Age SPF50 50ml,VICHY,385000,0,0.0,0,3,Slow
11461075,Kem chống nắng Linsday,LINDSAY,500000,0,5.0,1,3,Slow
279093627,Kem chống nắng - chống lão hóa Casmara Photo-Aging Control Gel Cream SPF 50+ 50ml,Karmel,1100000,0,0.0,0,0,Slow
278591386,Sữa Rửa Mặt Tạo Bọt Làm Sạch Sâu -Dưỡng Sáng Da -Không Gây Mụn Sekkisei Kose Nhật Bản 130G,Kosé,209000,0,0.0,0,0,Slow
277445904,Nước tẩy trang DrCeutics Ultra-Mild Olive Cleansing Water (310ml/480ml/500ml) - Hàng chính hãng,DrCeutics,119000,20,0.0,0,0,Slow
277275696,Set Tinh Chất Tự Sinh Chống Lão Hóa Whoo Bichup Ultimate Recovery Youth Serum Special Set,the history of whoo,2700000,25,0.0,0,0,Slow
276239354,Kem dưỡng da Ốc sên đen dưỡng trắng da ngăn ngừa lão hoá - DABO Black Snail All in One Cream 100ml,Dabo,310000,0,0.0,0,0,Slow
276059877,Kem dưỡng B5 dưỡng trắng - chống nhăn - nâng cơ - dưỡng ẩm tăng đàn hồi cho da - DABO Peptanol B5 Hydra Volume Base Cream 100ml,Dabo,310000,0,0.0,0,1,Slow
275732992,Tinh Chất Nhả Nắng Anessa Night Sun Care 180ml,ANESSA,520000,0,0.0,0,0,Slow
275588336,Sữa Rửa Mặt oh!oh! Microx Cleanser (with Peptide Complex) 150g,HISTOLAB,590000,0,0.0,0,0,Slow
275320745,Toner Nước cân bằng da Sen Hậu Giang cocoon 140ml,The Cocoon Original Vietnam,195000,0,0.0,0,0,Slow
274893328,Toner nước cân bằng da SEN Hậu Giang cocoon 310ml Thuần Chay,The Cocoon Original Vietnam,300000,0,0.0,0,1,Slow
273187141,Tinh chất chống lão hóa và làm dịu da Su:m37 Micro Active Repair Serum 50ml,SU:M7,1237500,25,0.0,0,0,Slow
253536019,Kem chống nắng thảo dược phổ rộng Welcos Herietta UV System Leports Defence Sun Cream SPF50 PA+++ Hàn Quốc 70ml tặng móc khóa,Welcos,199000,0,0.0,0,1,Slow
253089935,Tinh chất dưỡng trắng da Transino Whitening stick dạng thỏi,Transino,789000,0,0.0,0,0,Slow
252584771,Kem Chống Nắng Dưỡng Ẩm Và Làm Sáng Da Hatomugi SPF50+ PA++++ Nhật Bản,Hatomugi,199000,0,0.0,0,3,Slow
242453094,Combo Cà phê tẩy da chết da mặt Cocoon 150ml + Son tẩy da chết môi Cocoon 5g,The Cocoon Original Vietnam,250000,0,5.0,1,4,Slow
242028661,Mặt nạ nghệ Hưng Yên Turmeric face mask Cocoon 30ml giúp da đều màu - giảm thâm thuần chay,The Cocoon Original Vietnam,155000,0,5.0,1,8,Slow
217148642,KEM CHỐNG NẮNG DBH- EGF/FGF/DNA UV SHIELD SPF47 PA+++ DBH DERMAESTHETICS BEVERLY HILL 60ML - HÀNG NHẬP KHẨU- CHÍNH HÃNG,Dermaesthetics Beverly Hills,1899000,0,0.0,0,0,Slow
213715371,Kem dưỡng làm trắng giữ ẩm chống lão hóa da,Perfect,678000,0,0.0,0,0,Slow
206762547,Kem B5 Compliment Phục Hồi Da D-Panthenol 7% 75ml ,COMPLIMENT,79000,0,4.8,5,15,Slow
192669803,Sữa rửa mặt làm sạch dịu nhẹ Cetaphil Gentle Skin Cleanser 125ml/250ml/473ml,Cetaphil,150000,0,0.0,0,0,Slow
171621395,Kem dưỡng Vitamin C làm sáng và đều màu da – MULTI VITAMIN BRIGHTENING CREAM (80ml),CELLABEL,1100000,0,0.0,0,0,Slow
160372033,Serum giúp dưỡng trắng da - làm mờ sẹo và se khít lỗ chân lông Lá House Scars Therapy Concentrated 15ml/30ml,Lá House,715000,0,4.7,16,62,Slow
159813748,Mặt Nạ JM Solution Xóa Thâm Quầng Mắt Và Nếp Chân Chim Eye Patch (Đen Sáp Ong) 60 Miếng Giảm Thâm Quầng Mắt Ngọc Trai Marine Luminous Pearl Deep Moisture Mask 90g/60pcs,JM Solution,249000,0,0.0,0,20,Slow
144068403,KEM CHỐNG NẮNG VẬT LÝ HUESDAY SKINTECTONIC SOOTHING SUN 50ml,Eleven huesday,600000,0,5.0,3,10,Slow
134239911,Toner Tẩy Tế Bào Chết Emmie & Cân Bằng Da Daily GlowExfoliating Solutions Toner 5% PHA/NANO AHA 230ml Emmié by HappySkin,Emmié by Happy Skin,397000,14,5.0,2,4,Slow
116753670,Kem dưỡng dành cho da khô INTENSIVE MOISTURE BALANCE của Dermalogica - Dolly Beauty,dermalogica,704000,0,0.0,0,0,Slow
98165313,Kem ngăn ngừa nám - tàn nhang - đồi mồi - làm trắng da &  có chống nắng LYNSHAO ( Hàng Chính Hãng ),LYNSHAO,95000,0,0.0,0,0,Slow
78889163,Kem dưỡng trắng da - hỗ trợ trị thâm nám DNA cá hồi Larian+ Derma White Factor Cream,Larian+,1600000,0,4.0,1,6,Slow
75817601,BIOGENIC RETINOL 1% FOR ADVANCE FULL SIZE – KEM DƯỠNG DA - NGỪA LÃO HÓA - GIẢM MỤN,Twins Skin,1200000,0,4.3,3,8,Slow
75816448,BIOGENIC RETINOL 0.5% FOR BEGINNER FULL SIZE – KEM DƯỠNG DA - NGỪA LÃO HÓA - GIẢM MỤN,Twins Skin,900000,0,4.8,5,18,Slow
74307091,Kem chống nắng Queenie dưỡng trắng - bảo vệ da hoàn hảo 20ml Airy- Mỹ Phẩm Hàn Quốc,Queenie,25000,90,4.8,13,63,Slow
72960014,Combo 2 Tinh chất chống nắng bảo vệ da khỏi bụi mịn và ô nhiễm môi trường d program Allerdefense Essense 40ml,d program,1400000,0,0.0,0,1,Slow
71084627,KEM OSACHI TÍM 9 IN 1 - OSACHI WHITENIG SKIN CARE CREAM 20G - MỜ THÂM NÁM - CHỐNG LÃO HOÁ DA,O'SACHI,650000,18,4.5,13,69,Slow
54388298,Sữa rửa mặt dưỡng trắng Whoo Gongjinhyang Seol Brightening Cleansing Foam (180ml),the history of whoo,750000,25,4.5,5,39,Slow
43800756,Kem Chống Nắng Bảo Vệ Da  EV Princess Spf 100 Sun BLock Lotion (50ml),EV Princess,940000,0,5.0,1,12,Slow
25704687,Vichy Kem Chống Nắng Ngăn Sạm Da & Giảm Thâm Nám Chống Tia UVA & UVB Ideal Soleil Anti Dark Spot SPF50 50ml,VICHY,490000,0,4.3,6,27,Slow
21012264,Nước tẩy trang LOREAL MICELLAR WATER MOISTURIZING EVEN FOR SENSITIVE SKIN 95ML ,L'ORÉAL,65000,0,0.0,0,9,Slow
11583335,Kem dưỡng da Nhật Bản cao cấp Collagen ngăn ngừa lão hóa Naris Cosmetic Uruoi-Ya Collagen Moisturizing Cream 48g – Hàn Chính Hãng,Naris Cosmetic,595000,0,4.7,6,12,Slow
877386,Combo 10 Mặt Nạ Dermal Tinh Chất Collagen Với Chiết Xuất Làm Trắng Tự Nhiên,Dermal,89000,39,4.7,6,63,Slow
562236,Combo Kem Dưỡng Da Làm Giảm Mụn SVR Sebiaclear Mat + Pores Tuýp 40ml + Nước Làm Sạch Da - Tẩy Trang Và Loại Bỏ Dầu SVR Sebiaclear Eau Micellaire Chai 75ml,SVR,605000,0,5.0,1,4,Slow
278855910,Combo Sữa rửa mặt Simple Refreshing Facial Wash (150ml) + Nước tẩy trang Simple Micellar Water (200ml) - Hàng chính hãng,SIMPLE,209000,5,0.0,0,0,Slow
278851891,Tinh chất dưỡng da Olay Regenerist Ultra Firming Serum (30ml) - Hàng chính hãng,Olay,549000,8,0.0,0,1,Slow
278093360,Xịt Chống Nắng Bảo Vệ Da Kose Suncut Kuromi UV Protect Mist SPF50+ PA++++ 60 G - Phiên Bản Giới Hạn Kuromi,Kosé,259000,17,0.0,0,0,Slow
277574494,Sáp tẩy trang làm sáng da Clayge Cleansing Balm V,CLAYGE,405000,0,0.0,0,1,Slow
276735041,Khăn Khô Lau Mặt Cao Cấp PUFFME - 220 Miếng/Bao,Puffme,120000,0,1.0,1,4,Slow
276716469,Kem dưỡng ẩm cấp nước su:m37 Water-full Marine Relief Gel Cream 10ml ,SU:M37,100000,47,0.0,0,4,Slow
276239352,Kem dưỡng da Hyaluronic siêu cấp ẩm - dưỡng trắng chống nhăn làm dịu da - DABO Hyaluronic Acid 8 Soothing Cream 100ml,Dabo,310000,0,0.0,0,0,Slow
276239346,Kem dưỡng da trà xanh và bơ - dưỡng trắng da - kháng khuẩn ngăn ngừa lão hoá cho da - DABO Greentea Avocado Nourishing Cream 100ml,Dabo,310000,0,0.0,0,1,Slow
276177443,Combo Hộp Bông Dưỡng Da Giữ Ẩm POP-PUF Airlaid - 200 Miếng/Hộp,Pop-Puf,120000,0,0.0,0,4,Slow
276128813,Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 591 ML nhập Costco USA,Cetaphil,395000,0,4.8,56,242,Slow
275798205,Combo 2 Sữa rửa mặt tạo bọt mịn s select 150 g/tuýp,S Select,171000,14,0.0,0,0,Slow
275501477,[Mới] Kem Chống Nắng Kiềm Dầu SẮC NGỌC KHANG 50g - bảo vệ toàn diện - kiểm soát bóng dầu hiệu quả,Sắc Ngọc Khang,310000,42,5.0,1,7,Slow
274986474,Kem Chống Nắng OKESHOP 60ml SPF 50+ PA++++ Anti-oxydant Tone - Up - Bảo Vệ Da Tuyệt Đối - Anti-Brillance / Anti-shine,Okeshop,145000,6,0.0,0,4,Slow
274178413,Gel Lột Mụn Than Tre Hoạt Tính OKESHOP 30ml - Giải Pháp Loại Bỏ Mụn Đầu Đen - Mụn Cám - Bạ Nhờn - Làm Sạch Sâu Và Thu Nhỏ Lỗ Chân Lông,HOLY CARE,79000,20,5.0,1,52,Slow
273693404,Sữa Rửa Mặt Làm Sạch Sâu Cho Da Cleansing Celaud 100ml,C'ELAUD,290000,0,0.0,0,0,Slow
252584810,Kem Chống Nắng 80g và Kem Chống Nắng Nâng Tone Dưỡng Ẩm Và Làm Sáng Da Hatomugi SPF50+ PA++++ 70g,Hatomugi,179000,0,0.0,0,2,Slow
252240024,Kem Chống Nắng Kosé Suncut UV Essence Super Water Proof (60 G),Kosé,139000,17,0.0,0,2,Slow
246168155,TINH CHẤT RETIN-OIL PEEL 5ML CĂNG BÓNG - TRẺ HÓA - TRẮNG SÁNG DA,Ekseption ,520000,0,0.0,0,1,Slow
224829371,Kem chống nắng dành cho da nám POWERBRIGHT MOISTURIZER SPF50 của Dermalogica - Dolly Beauty,dermalogica,3564000,0,0.0,0,1,Slow
217765854,Bông Tẩy Trang 200 Miếng Beyaki,Beyaki,43000,0,4.0,1,26,Slow
217427323,Bộ dưỡng trắng sáng da OHUI Extreme White Set 2pcs,OHUI,1875000,25,0.0,0,0,Slow
208121667,Tinh chất dưỡng da làm mờ vết thâm nám - giúp sáng da và rạng rỡ Dermalogica Powerbright Dark Spot Serum,dermalogica,3810000,0,0.0,0,0,Slow
186578798,Kem Chống Nắng Bảo Vệ và Nâng Tone Da SPF 50+ PA+++ LSW,Love Skin White,179000,0,0.0,0,1,Slow
186271122,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser 473ml,Cetaphil,525000,0,4.0,8,51,Slow
172939947,Kem Dưỡng Trắng Da Chiết Xuất Hạt Ý Dĩ Hatomugi Milky Cream (300 G),Hatomugi,161000,50,5.0,2,7,Slow
170960062,Kem chống nắng vật lý INVISIBLE PHYSICAL DEFENSE 50ml phù hợp với mọi loại da của Dermalogica - Dolly Beauty,dermalogica,2046000,0,5.0,1,3,Slow
135145819,Mediphar B5 Serum Hydrating 30ml - Phục Hồi Cấp Nước - Dưỡng Sáng Da,Mediphar+,490000,0,5.0,7,23,Slow
89066162,Kem chống nắng dưỡng trắng bảo vệ da tối ưu Su:m37 Losec Summa Lumiere Sun Protect 50ml,SU:M37,1195000,25,5.0,1,1,Slow
73428978,Lip Smacker - Son Disney Tsum Tsum Công Chúa Tuyết Elsa - Lip Smacker Disney Tsum Tsum Balm – Elsa Icy Snow Queen,LIP SMACKER,109000,0,4.7,16,82,Slow
72890370,Tế bào gốc DNA cá hồi mờ thâm - giảm nám Larian 8ml (Larian Whitening Ampoule),Larian+,600000,0,5.0,4,112,Slow
63922263,Kem ENYA Kim Cương 25g - ENYA COLLAGEN DIAMOND ANTI-AGING - Làm Trắng - Giảm Thâm Nám,Enya,1155000,0,4.0,5,38,Slow
58627936,Kem chống nắng kiêm kem lót dưỡng trắng Su:m37 Sun-away Multi Effect Sunblock AD SPF50+ PA+++ 50ml,SU:M37,855000,25,5.0,5,43,Slow
58530142,Kem Dưỡng Trắng Da Ban Đêm Oribe Dưỡng Ẩm Làm Mờ Thâm Nám 30g,Oribe,240000,25,4.7,423,1252,Hot
56598431,Kem Chống Nắng Bơ Nghệ Kiềm Dầu - Chống Thấm Nước - Nâng tông da SPF50+ PA+++ 30ml,COCAYHOALA,226700,1,0.0,0,4,Slow
38474080,Kem Dưỡng Ẩm Lô Hội Aromatica Soothing Aloe Aqua Cream 150g,AROMATICA,205000,0,4.7,3,26,Slow
36284202,Kem Dưỡng Ẩm Balance Facial Moisturizer Dành Cho Nam,LATA Formen,580000,0,0.0,0,3,Slow
1196175,Kem Hồng Sâm Dưỡng Trắng Da Red Ginseng White Cream My Gold (50ml),My Gold,165000,0,4.3,10,79,Slow
684871,Sữa Rửa Mặt Than Hoạt Tính Benew Charcoal Foam Cleansing (100ml),Benew,85000,0,0.0,0,0,Slow
470626,Kem Dưỡng Làm Dịu Mát - Phục Hồi Da La Roche-Posay Cicaplast Baume B5 (40ml) - M3232900,La Roche-Posay,379000,0,5.0,41,155,Slow
462226,Sữa Rửa Mặt Sạch Mụn Đầu Đen ST.IVES Trà Xanh 170g - 077043358023,St.Ives,115000,0,5.0,5,28,Slow
278628145,Sữa rửa mặt DrCeutics Gentle Olive Cleansing Foam (200g) - Hàng chính hãng,DrCeutics,179000,40,0.0,0,0,Slow
278402360,Mặt nạ sủi bọt thải độc Sennio Nano Phyto Detox Mask dưỡng ẩm trắng da gói 5ml SNO 808-1,Sennio,88000,0,5.0,1,3,Slow
278371171,Khăn giấy tẩy trang _ Farmstay collagen water full moist cleansing tissue,Farmstay,100000,0,0.0,0,2,Slow
278065336,Kem Dưỡng Trắng Phục Hồi Da 30ml Goskin (Kem Lotion),Goskin,399000,0,0.0,0,0,Slow
277484517,Dầu Tẩy Trang Làm Sạch Sâu Kose Softymo Deep Cleansing Oil (02 Phân Loại),Kosé,159000,17,0.0,0,0,Slow
275219520,Mặt Nạ Cấp Ẩm - Làm Dịu Da - Dưỡng Trắng Da SOOTHING RECOVERY Awakethe Cell Hàn Quốc - Mặt nạ Phục Hồi (Hàng Chính Hãng),TBM,49000,0,0.0,0,5,Slow
274814778,Kem đánh răng trẻ em Pororo Toothpaste For Kids Hàn Quốc 80g,Dabo,95000,0,0.0,0,3,Slow
274383456,Sữa Rửa Mặt Tẩy Trang Dưỡng Ẩm Ngăn Ngừa Lão Hóa Da Kosé Softymo Cleansing Foam (190 G),Kosé,139000,17,0.0,0,1,Slow
274178656,Sữa Rửa Mặt PEONY WHITE GENTLE FACIAL CLEANSER -  Trắng Da - Làm Sạch - Trắng Da - Cân Bằng Độ pH 125ml,Medi+Swiss,376200,1,0.0,0,0,Slow
273915959,Kem Dưỡng Ẩm Phục Hồi Và Dưỡng Sáng Da Vita B5 Cream Miss Candy White Skin Hộp 25g,Miss Candy,838000,0,0.0,0,0,Slow
273203130,Combo 3 Chai Gel Lô Hội Aloe Vera Hàn Quốc 500ml - Dưỡng Ẩm - Làm dịu da + Tặng 50g Mặt Nạ Dẻo,AWAKETHECELL,1499000,0,0.0,0,0,Slow
271663804,5 Gói Sữa chống nắng kiềm dầu Anessa Perfect UV SPF50 x 4ml,ANESSA,98000,0,0.0,0,3,Slow
271291159,Tinh Chất Serum Dưỡng Trắng Da Nhau Thai Cừu Giúp Làm Mờ Thâm -Nám -Tàn Nhang -Ngăn Ngừa Lão Hóa -Cung Cấp Vitamin Và Dưỡng Chất Nuôi Dưỡng Da Trắng Hồng Beauty Leaf 15ml - Nhập khẩu chính ngạch từ Úc,beauty leaf,249000,0,0.0,0,0,Slow
270507575,Mặt Nạ Dưỡng Trắng Da Tinh Chất Vitamin C Kose Nhật Bản Clear Turn (5 Miếng/Gói),Kosé,179000,0,0.0,0,2,Slow
251423609,Mặt nạ dưỡng da - APRICOT MASK - Academie Scientifique de Beaute,Academie Scientifique De Beaute,1270000,0,0.0,0,0,Slow
